"Standard Report - Exports"
"Current date: 04/18/2024 12:52 PM (Eastern Daylight Time)"
"Country","Commodity","Time","Quantity 1",
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2001","148,503"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2002","113,095"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2003","100,086"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2004","140,445"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2005","134,881"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2006","95,994"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2007","32,411"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2008","54,289"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2009","23,607"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2010","31,168"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2011","35,726"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2012","12,234"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2013","12,523"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2014","15,983"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2015","3,048"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2016","4,271"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2017","7,846"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2018","13,131"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2019","17,935"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2020","16,779"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2021","19,237"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2022","35,098"
"Canada","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2023","31,436"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","1995","78,967"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","1996","67,206"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","1997","133,976"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","1998","192,116"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","1999","222,932"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2000","144,813"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2001","87,840"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2002","163,418"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2003","97,830"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2004","224,846"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2005","173,305"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2006","116,207"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2007","215,901"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2008","282,653"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2009","110,567"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2010","124,467"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2011","146,143"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2012","117,834"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2013","99,725"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2014","140,504"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2015","77,407"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2016","33,824"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2017","37,536"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2018","31,876"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2019","19,650"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2020","39,559"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2021","32,459"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2022","34,679"
"Canada","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2023","33,099"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","1995","52,837"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","1996","18,444"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","1997","7,839"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","1998","10,493"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","1999","13,653"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2000","11,443"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2001","10,265"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2002","17,749"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2003","46,804"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2004","51,304"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2005","33,078"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2006","18,361"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2007","11,230"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2008","91,342"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2009","55,522"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2010","77,639"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2011","52,685"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2012","53,979"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2013","49,842"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2014","15,092"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2015","8,426"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2016","13,372"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2017","20,269"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2018","8,377"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2019","12,283"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2020","8,445"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2021","17,997"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2022","18,945"
"Canada","7204490020 No 1 Heavy Melting Steel Scrap (t)","2023","11,442"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","1995","190,016"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","1996","133,213"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","1997","46,680"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","1998","30,192"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","1999","21,476"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2000","22,223"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2001","41,066"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2002","38,635"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2003","20,091"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2004","11,282"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2005","39,308"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2006","36,749"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2007","40,124"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2008","21,600"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2009","13,007"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2010","17,879"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2011","32,439"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2012","25,410"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2013","26,978"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2014","24,942"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2015","11,367"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2016","9,047"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2017","18,833"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2018","24,673"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2019","28,496"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2020","13,682"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2021","25,413"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2022","27,915"
"Canada","7204490040 No 2 Heavy Melting Steel Scrap (t)","2023","31,891"
"Canada","7204490070 Shredded Steel Scrap (t)","1995","22,386"
"Canada","7204490070 Shredded Steel Scrap (t)","1996","311"
"Canada","7204490070 Shredded Steel Scrap (t)","1997","935"
"Canada","7204490070 Shredded Steel Scrap (t)","1998","61,644"
"Canada","7204490070 Shredded Steel Scrap (t)","1999","85,077"
"Canada","7204490070 Shredded Steel Scrap (t)","2000","3,175"
"Canada","7204490070 Shredded Steel Scrap (t)","2001","27,213"
"Canada","7204490070 Shredded Steel Scrap (t)","2002","61,463"
"Canada","7204490070 Shredded Steel Scrap (t)","2003","43,868"
"Canada","7204490070 Shredded Steel Scrap (t)","2004","1,794"
"Canada","7204490070 Shredded Steel Scrap (t)","2005","6,269"
"Canada","7204490070 Shredded Steel Scrap (t)","2006","492"
"Canada","7204490070 Shredded Steel Scrap (t)","2007","272"
"Canada","7204490070 Shredded Steel Scrap (t)","2008","9,825"
"Canada","7204490070 Shredded Steel Scrap (t)","2009","11,479"
"Canada","7204490070 Shredded Steel Scrap (t)","2010","150,559"
"Canada","7204490070 Shredded Steel Scrap (t)","2011","174,202"
"Canada","7204490070 Shredded Steel Scrap (t)","2012","113,593"
"Canada","7204490070 Shredded Steel Scrap (t)","2013","66,812"
"Canada","7204490070 Shredded Steel Scrap (t)","2014","98,697"
"Canada","7204490070 Shredded Steel Scrap (t)","2015","55,428"
"Canada","7204490070 Shredded Steel Scrap (t)","2016","58,236"
"Canada","7204490070 Shredded Steel Scrap (t)","2017","103,853"
"Canada","7204490070 Shredded Steel Scrap (t)","2018","88,604"
"Canada","7204490070 Shredded Steel Scrap (t)","2019","76,828"
"Canada","7204490070 Shredded Steel Scrap (t)","2020","57,317"
"Canada","7204490070 Shredded Steel Scrap (t)","2021","76,896"
"Canada","7204490070 Shredded Steel Scrap (t)","2022","101,895"
"Canada","7204490070 Shredded Steel Scrap (t)","2023","155,581"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","1995","506,609"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","1996","259,377"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","1997","307,104"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","1998","285,715"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","1999","471,615"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2000","417,742"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2001","392,087"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2002","423,124"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2003","260,149"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2004","379,780"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2005","314,836"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2006","368,282"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2007","496,440"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2008","466,069"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2009","322,883"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2010","457,508"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2011","433,298"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2012","383,204"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2013","344,305"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2014","336,737"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2015","248,833"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2016","182,218"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2017","291,246"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2018","369,583"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2019","370,480"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2020","512,666"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2021","305,148"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2022","294,075"
"Canada","7204490080 Ferrous Scrap, Nesoi (t)","2023","277,319"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","1995","367"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","1996","429"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","1997","1,211"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","1998","5,407"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","1999","1,775"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2000","927"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2001","815"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2002","1,351"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2003","1,152"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2004","1,940"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2005","1,825"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2006","1,491"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2007","3,325"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2008","3,038"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2009","1,686"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2010","1,930"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2011","1,492"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2012","846"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2013","400"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2014","2,221"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2015","946"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2016","1,702"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2017","1,677"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2018","1,020"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2019","1,423"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2020","354"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2021","319"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2022","1,798"
"Canada","7204500000 Remelting Scrap Ingots, Ferrous Scrap (t)","2023","5,481"
"Cayman Islands","7204100000 Cast Iron Waste And Scrap (t)","2011","3"
"Cayman Islands","7204100000 Cast Iron Waste And Scrap (t)","2013","13"
"Cayman Islands","7204100000 Cast Iron Waste And Scrap (t)","2014","6"
"Cayman Islands","7204100000 Cast Iron Waste And Scrap (t)","2016","1"
"Cayman Islands","7204100000 Cast Iron Waste And Scrap (t)","2022","1"
"Cayman Islands","7204210000 Stainless Steel Waste And Scrap (t)","1997","19"
"Cayman Islands","7204210000 Stainless Steel Waste And Scrap (t)","2004","2"
"Cayman Islands","7204210000 Stainless Steel Waste And Scrap (t)","2005","1"
"Cayman Islands","7204210000 Stainless Steel Waste And Scrap (t)","2006","7"
"Cayman Islands","7204210000 Stainless Steel Waste And Scrap (t)","2015","1"
"Cayman Islands","7204210000 Stainless Steel Waste And Scrap (t)","2016","1"
"Cayman Islands","7204210000 Stainless Steel Waste And Scrap (t)","2018","23"
"Cayman Islands","7204210000 Stainless Steel Waste And Scrap (t)","2019","61"
"Cayman Islands","7204210000 Stainless Steel Waste And Scrap (t)","2020","488"
"Cayman Islands","7204210000 Stainless Steel Waste And Scrap (t)","2021","1,855"
"Cayman Islands","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2006","77"
"Cayman Islands","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2007","62"
"Cayman Islands","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2021","13"
"Cayman Islands","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2022","1"
"Cayman Islands","7204300000 Tinned Iron Or Steel Waste And Scrap (t)","2021","153"
"Cayman Islands","7204410040 No 2 Bundles Steel Scrap (t)","2001","19"
"Cayman Islands","7204410040 No 2 Bundles Steel Scrap (t)","2019","16"
"Cayman Islands","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2022","15"
"Cayman Islands","7204490020 No 1 Heavy Melting Steel Scrap (t)","2018","261"
"Cayman Islands","7204490020 No 1 Heavy Melting Steel Scrap (t)","2019","446"
"Cayman Islands","7204490020 No 1 Heavy Melting Steel Scrap (t)","2020","264"
"Cayman Islands","7204490020 No 1 Heavy Melting Steel Scrap (t)","2023","1"
"Cayman Islands","7204490040 No 2 Heavy Melting Steel Scrap (t)","2000","12"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","1998","40"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2002","20"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2003","137"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2007","45"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2008","127"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2010","96"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2011","109"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2012","61"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2015","5"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2016","8"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2017","122"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2018","103"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2019","3"
"Cayman Islands","7204490060 Cut Plate And Structural Steel Scrap (t)","2021","59"
"Cayman Islands","7204490070 Shredded Steel Scrap (t)","2010","18"
"Cayman Islands","7204490080 Ferrous Scrap, Nesoi (t)","2014","202"
"Cayman Islands","7204490080 Ferrous Scrap, Nesoi (t)","2018","60"
"Cayman Islands","7204490080 Ferrous Scrap, Nesoi (t)","2022","3"
"Chad","7204490060 Cut Plate And Structural Steel Scrap (t)","2013","47"
"Chad","7204490080 Ferrous Scrap, Nesoi (t)","2011","528"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","1998","114"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","2000","38"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","2005","10"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","2007","91"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","2008","191"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","2009","74"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","2010","21"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","2011","337"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","2012","142"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","2014","174"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","2015","15"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","2019","41"
"Chile","7204100000 Cast Iron Waste And Scrap (t)","2021","361"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","1995","57"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","1998","1"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","1999","79"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2000","34"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2002","16"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2004","1"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2007","98"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2008","3"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2009","100"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2010","51"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2011","7"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2012","35"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2013","80"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2014","60"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2015","950"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2016","73"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2017","103"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2018","6"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2019","7"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2020","7"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2021","39"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2022","62"
"Chile","7204210000 Stainless Steel Waste And Scrap (t)","2023","1"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","1995","48"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","1999","22"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2000","46"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2001","29"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2002","34"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2004","1"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2005","98"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2006","208"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2007","16"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2008","3"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2009","34"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2010","32"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2011","44"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2012","378"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2013","140"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2014","10"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2016","126"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2018","365"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2020","29"
"Chile","7204290000 Alloy Steel Waste And Scrap Not Stainless (t)","2023","13"
"Chile","7204300000 Tinned Iron Or Steel Waste And Scrap (t)","1996","42"
"Chile","7204300000 Tinned Iron Or Steel Waste And Scrap (t)","1997","41"
"Chile","7204300000 Tinned Iron Or Steel Waste And Scrap (t)","1999","104"
"Chile","7204300000 Tinned Iron Or Steel Waste And Scrap (t)","2000","68"
"Chile","7204300000 Tinned Iron Or Steel Waste And Scrap (t)","2003","1,445"
"Chile","7204300000 Tinned Iron Or Steel Waste And Scrap (t)","2004","1,555"
"Chile","7204300000 Tinned Iron Or Steel Waste And Scrap (t)","2006","54"
"Chile","7204300000 Tinned Iron Or Steel Waste And Scrap (t)","2015","18"
"Chile","7204300000 Tinned Iron Or Steel Waste And Scrap (t)","2017","100"
"Chile","7204410020 No 1 Bundles Steel Scrap (t)","2005","132"
"Chile","7204410020 No 1 Bundles Steel Scrap (t)","2013","57"
"Chile","7204410020 No 1 Bundles Steel Scrap (t)","2014","437"
"Chile","7204410020 No 1 Bundles Steel Scrap (t)","2018","20"
"Chile","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","1998","194"
"Chile","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2009","391"
"Chile","7204410060 Borings, Shovelings And Turnings Steel Scrap (t)","2015","13"
"Chile","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","1997","9"
"Chile","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2001","292"
"Chile","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2002","6"
"Chile","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2004","22"
"Chile","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2005","36"
"Chile","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2010","625"
"Chile","7204410080 Shvngs,chps,mill Wste,swdst,flngs,trm,stmpngs Scrp (t)","2014","46"
"Chile","7204490020 No 1 Heavy Melting Steel Scrap (t)","2010","270"
"Chile","7204490020 No 1 Heavy Melting Steel Scrap (t)","2011","24"
"Chile","7204490020 No 1 Heavy Melting Steel Scrap (t)","2013","314"
"Chile","7204490020 No 1 Heavy Melting Steel Scrap (t)","2021","50"
"Chile","7204490020 No 1 Heavy Melting Steel Scrap (t)","2022","75"
"Chile","7204490060 Cut Plate And Structural Steel Scrap (t)","1995","127"
"Chile","7204490060 Cut Plate And Structural Steel Scrap (t)","1996","373"
"Chile","7204490060 Cut Plate And Structural Steel Scrap (t)","1997","620"
"Chile","7204490060 Cut Plate And Structural Steel Scrap (t)","1998","499"
"Chile","7204490060 Cut Plate And Structural Steel Scrap (t)","1999","37"
"Chile","7204490060 Cut Plate And Structural Steel Scrap (t)","2005","203"
"Chile","7204490060 Cut Plate And Structural Steel Scrap (t)","2006","14"
"Chile","7204490060 Cut Plate And Structural Steel Scrap (t)","2007","1,522"
"Chile","7204490060 Cut Plate And Structural Steel Scrap (t)","2011","56"
"Chile","7204490060 Cut Plate And Structural Steel Scrap (t)","2013","43"
"Chile","7204490060 Cut Plate And Structural Steel Scrap (t)","2014","384"
"Chile","7204490060 Cut Plate And Structural Steel Scrap (t)","2015","2"
